,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,PWR.1,Torque.1,Thrust.1,THR/PWR,Mach,Reyn,RPM
0,(mph),(Adv_Ratio),-,-,-,(Hp),(In-Lbf),(Lbf),(W),(N-m),(N),(g/W),-,-,RPM
865,77.0,0.56,0.6275,0.0314,0.0281,0.172,0.374,0.526,128.365,0.042,2.341,1.860,0.58,117797.,29000
866,80.2,0.58,0.6022,0.0254,0.0246,0.151,0.328,0.425,112.582,0.037,1.892,1.713,0.59,118065.,29000
867,83.4,0.61,0.5531,0.0192,0.0211,0.129,0.281,0.322,96.493,0.032,1.432,1.513,0.59,118343.,29000
868,86.6,0.63,0.4622,0.0129,0.0176,0.108,0.235,0.216,80.634,0.027,0.963,1.218,0.59,118632.,29000
869,89.8,0.65,0.2966,0.0065,0.0143,0.088,0.191,0.109,65.604,0.022,0.485,0.753,0.59,118930.,29000
870,93.0,0.68,-0.0047,-0.0001,0.0114,0.070,0.151,-0.001,51.913,0.017,-0.006,-0.012,0.59,119239.,29000
871,0.0,0.00,0.0000,0.0894,0.0511,0.347,0.729,1.603,258.675,0.082,7.128,2.810,0.59,118551.,30000
872,3.3,0.02,0.0406,0.0894,0.0515,0.349,0.734,1.602,260.477,0.083,7.127,2.790,0.60,118557.,30000
873,6.6,0.05,0.0806,0.0894,0.0518,0.352,0.739,1.602,262.361,0.084,7.126,2.770,0.60,118574.,30000
874,10.0,0.07,0.1200,0.0894,0.0522,0.354,0.744,1.602,264.250,0.084,7.124,2.749,0.60,118604.,30000
875,13.3,0.09,0.1587,0.0894,0.0526,0.357,0.750,1.601,266.290,0.085,7.122,2.727,0.60,118644.,30000
876,16.6,0.12,0.1969,0.0893,0.0530,0.360,0.756,1.601,268.230,0.085,7.120,2.707,0.60,118697.,30000
877,19.9,0.14,0.2343,0.0893,0.0534,0.363,0.762,1.600,270.425,0.086,7.118,2.684,0.60,118761.,30000
878,23.2,0.16,0.2710,0.0893,0.0539,0.366,0.768,1.599,272.621,0.087,7.115,2.661,0.60,118836.,30000
879,26.5,0.19,0.3070,0.0892,0.0543,0.369,0.774,1.598,274.848,0.087,7.110,2.638,0.60,118923.,30000
880,29.9,0.21,0.3422,0.0891,0.0547,0.372,0.781,1.597,277.091,0.088,7.103,2.614,0.60,119022.,30000
881,33.2,0.23,0.3767,0.0890,0.0552,0.375,0.787,1.595,279.288,0.089,7.093,2.590,0.60,119132.,30000
882,36.5,0.26,0.4104,0.0888,0.0556,0.377,0.793,1.591,281.428,0.090,7.078,2.565,0.60,119254.,30000
883,39.8,0.28,0.4433,0.0885,0.0559,0.380,0.798,1.585,283.115,0.090,7.050,2.539,0.60,119387.,30000
884,43.1,0.30,0.4755,0.0877,0.0560,0.380,0.798,1.571,283.419,0.090,6.989,2.515,0.60,119532.,30000
885,46.5,0.33,0.5059,0.0853,0.0552,0.374,0.786,1.529,279.166,0.089,6.801,2.484,0.60,119688.,30000
886,49.8,0.35,0.5325,0.0807,0.0531,0.360,0.757,1.446,268.778,0.086,6.432,2.440,0.60,119855.,30000
887,53.1,0.37,0.5573,0.0758,0.0508,0.345,0.725,1.358,257.200,0.082,6.039,2.394,0.60,120033.,30000
888,56.4,0.40,0.5792,0.0707,0.0485,0.329,0.691,1.267,245.392,0.078,5.636,2.342,0.60,120223.,30000
889,59.7,0.42,0.5969,0.0655,0.0461,0.313,0.658,1.174,233.530,0.074,5.221,2.280,0.60,120424.,30000
890,63.0,0.44,0.6121,0.0601,0.0436,0.296,0.622,1.078,220.752,0.070,4.794,2.215,0.60,120636.,30000
891,66.4,0.47,0.6243,0.0547,0.0409,0.278,0.584,0.980,207.146,0.066,4.359,2.146,0.60,120859.,30000
892,69.7,0.49,0.6333,0.0491,0.0380,0.258,0.542,0.880,192.550,0.061,3.914,2.073,0.60,121093.,30000
893,73.0,0.51,0.6380,0.0434,0.0350,0.237,0.498,0.778,176.919,0.056,3.459,1.994,0.60,121338.,30000
894,76.3,0.54,0.6366,0.0376,0.0317,0.215,0.452,0.673,160.455,0.051,2.994,1.903,0.60,121594.,30000
895,79.6,0.56,0.6261,0.0316,0.0283,0.192,0.404,0.567,143.297,0.046,2.520,1.793,0.60,121861.,30000
896,82.9,0.58,0.6013,0.0255,0.0248,0.168,0.354,0.458,125.538,0.040,2.036,1.653,0.61,122138.,30000
897,86.3,0.61,0.5528,0.0193,0.0212,0.144,0.303,0.346,107.484,0.034,1.541,1.462,0.61,122426.,30000
898,89.6,0.63,0.4625,0.0130,0.0177,0.120,0.253,0.233,89.650,0.029,1.035,1.178,0.61,122725.,30000
899,92.9,0.65,0.2968,0.0065,0.0144,0.098,0.205,0.117,72.798,0.023,0.520,0.729,0.61,123034.,30000
900,96.2,0.68,-0.0040,-0.0001,0.0114,0.077,0.162,-0.001,57.663,0.018,-0.005,-0.010,0.61,123353.,30000
901,0.0,0.00,0.0000,0.0894,0.0511,0.383,0.778,1.710,285.467,0.088,7.604,2.716,0.61,122503.,31000
902,3.4,0.02,0.0405,0.0893,0.0515,0.386,0.784,1.709,287.593,0.089,7.603,2.696,0.61,122509.,31000
903,6.9,0.05,0.0804,0.0893,0.0519,0.389,0.790,1.709,289.819,0.089,7.602,2.675,0.61,122527.,31000
904,10.3,0.07,0.1197,0.0893,0.0523,0.392,0.796,1.709,292.073,0.090,7.600,2.654,0.61,122557.,31000
905,13.7,0.09,0.1583,0.0893,0.0527,0.395,0.803,1.708,294.427,0.091,7.599,2.632,0.62,122599.,31000
906,17.1,0.12,0.1962,0.0893,0.0532,0.398,0.809,1.708,296.879,0.091,7.598,2.610,0.62,122653.,31000
907,20.6,0.14,0.2334,0.0893,0.0536,0.401,0.816,1.708,299.347,0.092,7.596,2.587,0.62,122719.,31000
908,24.0,0.16,0.2699,0.0892,0.0541,0.405,0.823,1.707,301.886,0.093,7.593,2.565,0.62,122798.,31000
909,27.4,0.19,0.3057,0.0892,0.0545,0.408,0.830,1.706,304.481,0.094,7.589,2.542,0.62,122888.,31000
910,30.9,0.21,0.3407,0.0891,0.0550,0.412,0.837,1.705,307.107,0.095,7.583,2.518,0.62,122990.,31000
911,34.3,0.23,0.3749,0.0890,0.0555,0.415,0.844,1.703,309.738,0.095,7.574,2.494,0.62,123104.,31000
912,37.7,0.26,0.4082,0.0888,0.0559,0.419,0.852,1.700,312.331,0.096,7.560,2.468,0.62,123229.,31000
913,41.2,0.28,0.4407,0.0886,0.0563,0.422,0.858,1.694,314.648,0.097,7.537,2.443,0.62,123367.,31000
914,44.6,0.30,0.4725,0.0879,0.0565,0.423,0.861,1.682,315.662,0.097,7.483,2.417,0.62,123516.,31000
915,48.0,0.33,0.5028,0.0858,0.0558,0.418,0.850,1.643,311.858,0.096,7.306,2.389,0.62,123678.,31000
916,51.4,0.35,0.5292,0.0812,0.0538,0.403,0.819,1.554,300.347,0.093,6.912,2.347,0.62,123850.,31000
917,54.9,0.37,0.5538,0.0762,0.0515,0.385,0.784,1.459,287.428,0.089,6.489,2.302,0.62,124035.,31000
918,58.3,0.40,0.5756,0.0711,0.0491,0.368,0.748,1.361,274.174,0.084,6.055,2.252,0.62,124231.,31000
919,61.7,0.42,0.5934,0.0659,0.0467,0.350,0.711,1.261,260.867,0.080,5.609,2.193,0.62,124439.,31000
920,65.2,0.44,0.6085,0.0605,0.0442,0.331,0.672,1.158,246.618,0.076,5.152,2.130,0.62,124658.,31000
921,68.6,0.47,0.6210,0.0550,0.0414,0.310,0.631,1.053,231.301,0.071,4.684,2.065,0.62,124888.,31000
922,72.0,0.49,0.6301,0.0494,0.0385,0.288,0.586,0.946,214.903,0.066,4.206,1.996,0.62,125130.,31000
923,75.4,0.51,0.6352,0.0437,0.0353,0.265,0.538,0.836,197.368,0.061,3.717,1.920,0.62,125384.,31000
924,78.9,0.54,0.6341,0.0378,0.0320,0.240,0.488,0.723,178.945,0.055,3.218,1.834,0.62,125648.,31000
925,82.3,0.56,0.6240,0.0318,0.0286,0.214,0.435,0.609,159.692,0.049,2.708,1.729,0.62,125924.,31000
926,85.7,0.58,0.6000,0.0257,0.0250,0.187,0.381,0.492,139.747,0.043,2.188,1.596,0.63,126211.,31000
927,89.2,0.61,0.5525,0.0195,0.0214,0.160,0.326,0.372,119.475,0.037,1.656,1.413,0.63,126508.,31000
928,92.6,0.63,0.4634,0.0131,0.0178,0.133,0.271,0.250,99.479,0.031,1.114,1.142,0.63,126817.,31000
929,96.0,0.65,0.2956,0.0065,0.0144,0.108,0.220,0.125,80.669,0.025,0.555,0.702,0.63,127137.,31000
930,99.4,0.68,-0.0046,-0.0001,0.0114,0.086,0.174,-0.001,63.831,0.020,-0.007,-0.011,0.63,127467.,31000
931,0.0,0.00,0.0000,0.0893,0.0507,0.418,0.822,1.821,311.376,0.093,8.098,2.652,0.63,126455.,32000
932,3.5,0.02,0.0408,0.0893,0.0511,0.421,0.829,1.820,314.055,0.094,8.096,2.629,0.63,126461.,32000
933,7.1,0.05,0.0809,0.0893,0.0516,0.425,0.837,1.820,316.856,0.095,8.095,2.605,0.63,126479.,32000
934,10.6,0.07,0.1202,0.0893,0.0521,0.429,0.845,1.820,319.780,0.095,8.094,2.581,0.63,126511.,32000
935,14.2,0.09,0.1588,0.0892,0.0525,0.433,0.852,1.819,322.744,0.096,8.092,2.557,0.63,126554.,32000
936,17.7,0.12,0.1966,0.0892,0.0530,0.437,0.861,1.819,325.847,0.097,8.091,2.532,0.64,126610.,32000
937,21.2,0.14,0.2335,0.0892,0.0536,0.441,0.869,1.819,329.036,0.098,8.090,2.507,0.64,126678.,32000
938,24.8,0.16,0.2697,0.0892,0.0541,0.446,0.878,1.818,332.343,0.099,8.088,2.482,0.64,126759.,32000
939,28.3,0.19,0.3050,0.0891,0.0546,0.450,0.887,1.818,335.660,0.100,8.084,2.456,0.64,126852.,32000
940,31.9,0.21,0.3395,0.0891,0.0552,0.455,0.895,1.816,339.042,0.101,8.079,2.430,0.64,126957.,32000
941,35.4,0.23,0.3731,0.0890,0.0558,0.459,0.904,1.814,342.458,0.102,8.071,2.403,0.64,127075.,32000
942,39.0,0.26,0.4057,0.0889,0.0563,0.464,0.914,1.812,345.874,0.103,8.059,2.376,0.64,127205.,32000
943,42.5,0.28,0.4375,0.0886,0.0568,0.468,0.922,1.807,349.004,0.104,8.039,2.349,0.64,127347.,32000
944,46.0,0.30,0.4688,0.0881,0.0571,0.471,0.927,1.797,350.912,0.105,7.993,2.323,0.64,127502.,32000
945,49.6,0.33,0.4990,0.0864,0.0567,0.467,0.919,1.762,348.024,0.104,7.835,2.296,0.64,127668.,32000
946,53.1,0.35,0.5251,0.0818,0.0546,0.450,0.886,1.667,335.296,0.100,7.414,2.255,0.64,127847.,32000
947,56.7,0.37,0.5495,0.0767,0.0522,0.430,0.847,1.565,320.836,0.096,6.960,2.212,0.64,128037.,32000
948,60.2,0.40,0.5712,0.0716,0.0498,0.410,0.808,1.460,306.004,0.091,6.495,2.164,0.64,128240.,32000
949,63.7,0.42,0.5891,0.0663,0.0474,0.390,0.769,1.353,291.026,0.087,6.016,2.108,0.64,128454.,32000
950,67.3,0.44,0.6044,0.0609,0.0448,0.369,0.726,1.242,274.987,0.082,5.526,2.049,0.64,128681.,32000
951,70.8,0.47,0.6170,0.0554,0.0420,0.346,0.681,1.130,257.799,0.077,5.024,1.987,0.64,128919.,32000
952,74.4,0.49,0.6265,0.0497,0.0390,0.321,0.632,1.014,239.401,0.071,4.511,1.922,0.64,129169.,32000
953,77.9,0.51,0.6318,0.0440,0.0358,0.295,0.581,0.896,219.805,0.066,3.987,1.850,0.64,129430.,32000
954,81.4,0.54,0.6312,0.0381,0.0324,0.267,0.526,0.776,199.125,0.059,3.452,1.768,0.64,129704.,32000
955,85.0,0.56,0.6317,0.0321,0.0285,0.235,0.462,0.654,174.931,0.052,2.908,1.695,0.64,129988.,32000
956,88.5,0.58,0.6031,0.0257,0.0249,0.205,0.404,0.524,152.889,0.046,2.330,1.554,0.65,130284.,32000
957,92.1,0.61,0.5539,0.0195,0.0213,0.176,0.346,0.397,131.102,0.039,1.764,1.372,0.65,130592.,32000
958,95.6,0.63,0.4631,0.0131,0.0178,0.147,0.289,0.267,109.402,0.033,1.185,1.105,0.65,130911.,32000
959,99.1,0.65,0.2961,0.0066,0.0145,0.119,0.235,0.134,89.060,0.027,0.595,0.681,0.65,131241.,32000
960,102.7,0.68,-0.0042,-0.0001,0.0115,0.094,0.186,-0.001,70.392,0.021,-0.006,-0.009,0.65,131582.,32000
961,0.0,0.00,0.0000,0.0892,0.0511,0.462,0.882,1.934,344.521,0.100,8.602,2.546,0.65,130406.,33000
962,3.7,0.02,0.0405,0.0892,0.0515,0.465,0.888,1.934,346.737,0.100,8.601,2.529,0.65,130413.,33000
963,7.3,0.05,0.0805,0.0892,0.0518,0.468,0.894,1.933,349.123,0.101,8.600,2.512,0.65,130432.,33000
964,11.0,0.07,0.1199,0.0892,0.0522,0.471,0.900,1.933,351.548,0.102,8.600,2.495,0.65,130464.,33000
965,14.6,0.09,0.1586,0.0892,0.0526,0.475,0.907,1.934,354.128,0.102,8.601,2.477,0.65,130509.,33000
966,18.3,0.12,0.1969,0.0892,0.0530,0.478,0.914,1.933,356.712,0.103,8.600,2.458,0.65,130567.,33000
967,21.9,0.14,0.2344,0.0892,0.0534,0.482,0.921,1.934,359.479,0.104,8.601,2.440,0.66,130637.,33000
968,25.6,0.16,0.2714,0.0892,0.0538,0.486,0.928,1.933,362.241,0.105,8.600,2.421,0.66,130720.,33000
969,29.2,0.19,0.3088,0.0892,0.0540,0.488,0.932,1.933,363.831,0.105,8.600,2.410,0.66,130816.,33000
970,32.9,0.21,0.3433,0.0891,0.0546,0.494,0.943,1.933,368.004,0.106,8.596,2.382,0.66,130925.,33000
971,36.5,0.23,0.3791,0.0891,0.0549,0.496,0.948,1.932,370.118,0.107,8.591,2.367,0.66,131047.,33000
972,40.2,0.26,0.4125,0.0890,0.0555,0.501,0.957,1.929,373.744,0.108,8.581,2.341,0.66,131181.,33000
973,43.8,0.28,0.4458,0.0888,0.0559,0.505,0.964,1.926,376.554,0.109,8.566,2.320,0.66,131327.,33000
974,47.5,0.30,0.4781,0.0885,0.0562,0.508,0.970,1.918,378.889,0.110,8.532,2.296,0.66,131487.,33000
975,51.1,0.33,0.5087,0.0871,0.0560,0.506,0.967,1.889,377.543,0.109,8.401,2.269,0.66,131658.,33000
976,54.8,0.35,0.5350,0.0825,0.0541,0.488,0.933,1.788,364.170,0.105,7.953,2.227,0.66,131843.,33000
977,58.4,0.37,0.5594,0.0774,0.0518,0.468,0.893,1.678,348.696,0.101,7.466,2.183,0.66,132039.,33000
978,62.1,0.40,0.5813,0.0722,0.0494,0.446,0.852,1.566,332.725,0.096,6.967,2.135,0.66,132248.,33000
979,65.8,0.42,0.5993,0.0669,0.0470,0.424,0.811,1.451,316.527,0.092,6.453,2.079,0.66,132470.,33000
980,69.4,0.44,0.6146,0.0615,0.0444,0.401,0.766,1.332,299.199,0.087,5.927,2.020,0.66,132703.,33000
981,73.1,0.47,0.6273,0.0559,0.0416,0.376,0.719,1.212,280.561,0.081,5.389,1.959,0.66,132949.,33000
982,76.7,0.49,0.6367,0.0502,0.0387,0.350,0.668,1.088,260.634,0.075,4.839,1.893,0.66,133207.,33000
983,80.4,0.51,0.6404,0.0441,0.0354,0.320,0.611,0.956,238.563,0.069,4.252,1.818,0.66,133477.,33000
984,84.0,0.54,0.6386,0.0381,0.0321,0.290,0.554,0.826,216.193,0.063,3.676,1.734,0.66,133759.,33000
985,87.7,0.56,0.6277,0.0320,0.0286,0.259,0.494,0.695,192.951,0.056,3.090,1.633,0.66,134053.,33000
986,91.3,0.58,0.6028,0.0259,0.0251,0.227,0.433,0.561,169.146,0.049,2.497,1.506,0.67,134358.,33000
987,95.0,0.61,0.5581,0.0197,0.0215,0.194,0.371,0.428,144.833,0.042,1.904,1.340,0.67,134676.,33000
988,98.6,0.63,0.4675,0.0133,0.0179,0.162,0.309,0.288,120.633,0.035,1.279,1.081,0.67,135005.,33000
989,102.3,0.65,0.2992,0.0067,0.0146,0.132,0.251,0.144,98.094,0.028,0.642,0.667,0.67,135346.,33000
990,105.9,0.68,-0.0041,-0.0001,0.0115,0.104,0.198,-0.002,77.482,0.022,-0.007,-0.009,0.67,135698.,33000
991,0.0,0.00,0.0000,0.0891,0.0514,0.508,0.941,2.051,378.483,0.106,9.122,2.458,0.67,134358.,34000
992,3.8,0.02,0.0409,0.0891,0.0509,0.503,0.933,2.052,375.237,0.105,9.125,2.480,0.67,134365.,34000
993,7.5,0.05,0.0812,0.0891,0.0513,0.507,0.940,2.051,378.163,0.106,9.124,2.460,0.67,134384.,34000
994,11.3,0.07,0.1209,0.0891,0.0517,0.511,0.948,2.051,381.226,0.107,9.124,2.441,0.67,134418.,34000
995,15.1,0.09,0.1596,0.0891,0.0522,0.516,0.957,2.051,384.883,0.108,9.125,2.418,0.67,134464.,34000
996,18.8,0.12,0.1980,0.0891,0.0526,0.520,0.964,2.052,387.856,0.109,9.126,2.399,0.67,134523.,34000
997,22.6,0.14,0.2356,0.0891,0.0531,0.525,0.973,2.052,391.320,0.110,9.127,2.378,0.68,134596.,34000
998,26.4,0.16,0.2723,0.0892,0.0536,0.530,0.982,2.052,394.980,0.111,9.128,2.357,0.68,134682.,34000
999,30.1,0.19,0.3083,0.0892,0.0541,0.535,0.991,2.052,398.643,0.112,9.127,2.335,0.68,134781.,34000
1000,33.9,0.21,0.3435,0.0891,0.0546,0.540,1.000,2.052,402.429,0.113,9.126,2.312,0.68,134893.,34000
1001,37.7,0.23,0.3779,0.0891,0.0551,0.545,1.010,2.051,406.295,0.114,9.122,2.289,0.68,135018.,34000
1002,41.4,0.26,0.4115,0.0890,0.0557,0.550,1.020,2.049,410.187,0.115,9.115,2.266,0.68,135157.,34000
